User,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
875,0.867,['Μιχάλης Καλέργης'],0.633,98499,0.48,0,3w8rCQziUSC9DKKQ7PSMM4,0.0159,7,0.32,-8.652,0,Για ιδές το το μαριόλικο,0,1948-01-01,0.0427,109.891,0.96,1948
876,0.924,['Shamshad Begum'],0.488,189196,0.301,0,3xiF18okO6JGjVclsyiL4T,0.123,9,0.773,-15.046,0,Dar Dar Ki Thokren Hain,0,1948-12-31,0.0334,58.654,0.537,1948
877,0.97,['Mohammed Farooqui'],0.384,215408,0.261,0,3xlcSzhQDrO3zBwA35Cw56,0.00146,11,0.386,-10.407,0,Kahan Site,0,1948-12-31,0.0372,85.25,0.47,1948
878,0.938,"['Igor Stravinsky', 'Joseph Szigeti']",0.26,267000,0.123,0,3xtFCBIWQrRAMvHCUBCD4r,0.000297,10,0.126,-17.299,1,Russian Maiden's Song,0,1948,0.0436,85.463,0.384,1948
879,0.979,"['Igor Stravinsky', 'Charles Rosen', 'Columbia Symphony Orchestra']",0.343,67173,0.0249,0,3yR8xwNvkI7UR2sqnTNFtM,0.899,2,0.146,-27.86,1,Movements for Piano and Orchestra: III. Eighth Note = 72,0,1948,0.0365,135.794,0.116,1948
880,0.797,"['S. Varalakshmi', 'Ghantasala']",0.549,203400,0.666,0,3yja6GsTml3VDvmAEzKdks,0.000109,9,0.163,-4.634,1,Navodayam,0,1948-12-31,0.0473,143.238,0.881,1948
881,0.99,['Suraiya'],0.525,200760,0.175,0,3ytUCXdAo24hXFXH5K3wjs,0,0,0.0741,-8.093,1,Din Guzra Raat Aai,0,1948-12-31,0.0434,114.604,0.66,1948
882,0.993,['Suraiya'],0.346,199160,0.379,0,3yzetYZmlqNwnujugWxgDE,8.33E-05,5,0.513,-8.299,0,Ab Na Kisi Se Kahiyega,0,1948-01-01,0.0328,80.511,0.28,1948
883,0.988,"['Johann Sebastian Bach', 'Jascha Heifetz']",0.234,284773,0.0752,0,3z5b8UJUZyvwOnfC1Fx432,0.62,7,0.207,-22.325,0,"Sonata No. 1, BWV 1001, in G Minor: Adagio",1,1948,0.0457,96.06,0.234,1948
884,0.955,"['Igor Stravinsky', 'CBC Symphony Orchestra']",0.319,313267,0.214,0,3z7PSaMG13sSeMYTPzzxaQ,0.122,0,0.0987,-19.197,1,Babel,0,1948,0.0421,130.07,0.139,1948
885,0.933,['Umm Kulthum'],0.391,354640,0.598,0,3zBN7CglbceFgYCyt7lSSl,0.622,5,0.545,-7.087,0,Haablo Bokra,0,1948-01-01,0.128,96.423,0.74,1948
886,0.783,"['Ghantasala', 'S. Varalakshmi']",0.436,67627,0.755,0,3zR1UrjOZ4xAcjnetjvAEr,0.00626,1,0.343,-2.513,1,Nerajuthu Paina,0,1948-12-31,0.0662,58.519,0.922,1948
887,0.994,"['Manik Dadarkar', 'R. Sharma']",0.672,198960,0.25,0,3zYetz7XSuEyoJQRVDXQ5N,0.00826,5,0.529,-9.385,1,Main Chhoti Si Ek Paniharan,0,1948-12-31,0.269,72.169,0.806,1948
888,0.918,['Pannalal Bhattacharya'],0.723,186080,0.33,0,3zbN5uROiOkve89NznMvBs,0.000351,1,0.125,-11.613,0,Ashar Khela Ei Jibane,0,1948-12-01,0.0324,120.376,0.807,1948
889,0.987,"['Debabrata Biswas', 'Geeta Sen Naha']",0.492,165893,0.133,0,409z3tV5agscqNhXKkb1VE,0.945,10,0.103,-18.452,1,Anek Diner Shunyata Mor,0,1948-12-01,0.0335,130.55,0.38,1948
890,0.776,"['Igor Stravinsky', 'Seiji Ozawa']",0.482,107373,0.595,0,40ejfRZp7cTP9NxeGOaImu,0.89,0,0.616,-13.335,1,The Rite of Spring: Part I: The Adoration of the Earth: Games of the Rival Tribes,0,1948,0.0871,86.468,0.497,1948
891,0.922,['Meena Kapoor'],0.597,172478,0.497,0,40qnujs0Xqh2kl148qlrzr,0.0646,5,0.694,-9.452,0,Boot Polish Karwa Le Babu,0,1948-12-31,0.0318,108.261,0.697,1948
892,0.827,"['Igor Stravinsky', 'Leonard Bernstein', 'London Symphony Orchestra']",0.276,74093,0.746,0,40yWPv9Qg1stVW54VhgJlz,0.626,4,0.0805,-10.826,0,The Rite of Spring (Scenes of Pagan Russia in two parts): Part One - Adoration of the Earth: Dance of the Earth,0,1948,0.052,139.199,0.0322,1948
893,0.941,['Candy Johnson'],0.582,175787,0.46,0,41BNaICLSEfMcrCvOVWBeC,0.95,1,0.0811,-13.233,1,Stampin',0,1948-11-15,0.0586,129.684,0.845,1948
894,0.885,['Μιχάλης Καλέργης'],0.666,100380,0.333,0,41luqZ4nlBlKqhP1MApQdW,0.0519,1,0.556,-10.458,1,Στης μαντζουράνας τον ανθό,0,1948-01-01,0.0857,107.411,0.584,1948
895,0.947,"['Béla Bartók', 'Concertgebouworkest', 'Eduard van Beinum']",0.309,419400,0.295,0,43fJoZLfHSxi8QWWajrPRw,0.914,7,0.0512,-16.458,1,"Music for Strings, Percussion and Celeste, Sz.106: 4. Allegro molto",0,1948-01-01,0.0427,115.263,0.137,1948
896,0.948,"['Wolfgang Amadeus Mozart', 'Budapest String Quartet']",0.451,317333,0.181,0,445YqdJAtGkzrZhwCGoirC,0.282,7,0.332,-16.176,1,"Quartet No. 19 in C Major for Strings, K. 465 (""Dissonant""): IV. Allegro",0,1948,0.0435,82.575,0.438,1948
897,0.95,['Μιχάλης Καλέργης'],0.478,89735,0.263,0,4481ywOMJZLVAB8wUT7xog,1.28E-06,4,0.189,-10.059,1,Ο Λίνγκος ο λεβέντης,0,1948-01-01,0.0751,121.348,0.578,1948
898,0.993,"['Hemant Kumar', 'Debabrata Biswas', 'Samaresh Roy']",0.53,144707,0.389,0,44RZGmrhNi9mcLki9fR0u2,0.777,3,0.156,-12.668,0,Sabdhan Sabdhan,0,1948-12-01,0.108,71.647,0.766,1948
899,0.97,"['Wolfgang Amadeus Mozart', 'Budapest String Quartet']",0.457,288720,0.101,0,44VJJJx789rxrwkIKnNRzx,0.127,0,0.252,-17.219,1,"Quartet No. 19 in C Major for Strings, K. 465 (""Dissonant""): III. Menuetto - Allegro",0,1948,0.0417,86.47,0.445,1948
900,0.992,"['Shankar Dasgupta', 'Geeta Dutt']",0.863,185649,0.362,0,44ev0KtgPwyPHDmeSpwm9C,0.000233,11,0.399,-8.071,0,Sab Nagri Nagri Dhund Phiri,0,1948-12-31,0.2,90.522,0.803,1948
901,0.993,['Igor Stravinsky'],0.18,217960,0.0847,0,44kgLfCS8Up4GHgBFMb6ZU,0.125,6,0.107,-22.245,0,"Anthem ""The Dove Descending Breaks the Air""",0,1948,0.0454,77.337,0.0339,1948
902,0.969,"['Giacomo Puccini', 'Giuseppe Antonicelli', 'Metropolitan Opera Orchestra']",0.369,125160,0.0552,0,45G1v5SNmv2usJLTx5hzrs,0,4,0.538,-21.826,0,La Bohème: Act I - Chi è là? - Scusi,0,1948,0.0854,83.982,0.128,1948
903,0.994,"['Shamshad Begum', 'Alauddin']",0.741,168625,0.246,0,45MrcGEduYHjn7MPFJlWCB,0.0247,7,0.234,-7.368,0,Sawan Ke Din Aaye Balma,0,1948-12-31,0.349,130.257,0.878,1948
904,0.995,['Marlene'],0.683,165956,0.423,0,4642SckZ98yMsJgXYqPiHb,0.896,10,0.292,-10.793,1,Ai! Como Sufro!,0,1948-12-01,0.052,85.156,0.97,1948
905,0.841,"['Antonín Dvořák', 'New York Philharmonic', 'Bruno Walter']",0.273,341560,0.207,0,46859nMKjAKavCkhbTOl8n,0.719,7,0.202,-14.101,1,"Symphony No. 8 in G Major, Op. 88, B. 163: III. Allegretto grazioso - Molto vivace",0,1948,0.0369,82.45,0.338,1948
906,0.979,['Nat King Cole Trio'],0.478,165000,0.108,0,46kL1Uzh4xwMXHD6RDqFC9,0.0125,3,0.383,-17.645,1,(Go To Sleep) My Sleepy Head,5,1948,0.0346,78.118,0.397,1948
907,0.947,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.187,140893,0.00549,0,47B2Jhl1oTq6SRawCWDILS,0.954,3,0.11,-41.06,1,L'Oiseau de feu: Introduction - 1910 version,0,1948,0.0368,111.161,0.0336,1948
908,0.94,"['Igor Stravinsky', 'Eugene Ormandy']",0.301,77333,0.714,0,47aJi0fjRseILhwcZKHsYe,0.923,5,0.405,-9.871,1,Stravinsky: Le sacre du printemps (The Rite of Spring): Le sacre du printemps: The Adoration of the Earth: Ritual of Abduction,0,1948,0.0641,89.895,0.232,1948
909,0.979,"['Johann Sebastian Bach', 'Igor Stravinsky', 'CBC Symphony Orchestra']",0.347,77240,0.255,0,47bNznDyAcpd6CgK0aFgUt,0.886,0,0.109,-19.807,1,"Chorale Variations on the Christmas Carol ""Vom Himmel hoch da komm' ich her"", BWV 769: Variation I (In Canone all' Ottava)",0,1948,0.0428,85.911,0.674,1948
910,0.994,"['John Stafford Smith', 'Igor Stravinsky', 'CBC Symphony Orchestra']",0.311,83093,0.143,0,48U33WgDS5EEUKEhMT9Zwt,0.911,10,0.115,-12.392,1,The Star-Spangled Banner,0,1948,0.0324,85.126,0.471,1948
911,0.86,"['Igor Stravinsky', 'Woody Herman Orchestra']",0.491,197867,0.144,0,48ZfXROclyHHu05wFWSPx6,0.12,0,0.176,-19.579,1,Ebony Concerto: III. Moderato - Con moto - Moderato - Vivo,0,1948,0.0584,146.929,0.522,1948
912,0.994,['Igor Stravinsky'],0.666,81667,0.113,0,48dao4XFLsXdZaHllgr24Q,1.35E-05,9,0.0979,-17.865,0,"Four Russian Peasant Songs ""Saucers"" - For Equal Voices with Four Horns: I. On Saints' Days in Chigisakh - Revised 1954 version",0,1948,0.0357,98.673,0.687,1948
913,0.995,['Mohantara Talpade'],0.753,180035,0.135,0,48oFkoBTcLiYe6jbPDs3H8,0.534,7,0.147,-11.993,1,Humara Ghar Ban Jaye,0,1948-12-31,0.476,126.59,0.827,1948
914,0.985,"['Igor Stravinsky', 'Esa-Pekka Salonen']",0.387,348240,0.0935,0,48y5n7gGR6GYlDeYTXBXhq,0.942,0,0.058,-19.301,1,Symphony in Three Movements: III. Con moto,0,1948,0.0376,156.966,0.131,1948
915,0.991,['P. A. Periyanayaki'],0.482,154000,0.348,0,49DQuM0qybIqKljBKa1m04,0.0168,1,0.178,-9.933,1,Jeeviya Bhakkiyame,0,1948-12-01,0.0469,125.281,0.865,1948
916,0.986,['Igor Stravinsky'],0.635,57933,0.0702,0,49ut84Mt7HKEJgM3A8Mjsx,3.62E-05,11,0.114,-18.189,0,"Four Russian Peasant Songs ""Saucers"" - For Equal Voices with Four Horns: III. The Pike - Revised 1954 version",0,1948,0.0495,97.878,0.605,1948
917,0.857,"['Igor Stravinsky', 'New York Philharmonic']",0.363,235027,0.388,0,4A3DvEuJ2KRujgqFzkT9mn,0.255,4,0.461,-14.815,0,"Fireworks, Op. 4",0,1948,0.0652,129.367,0.0769,1948
918,0.984,"['Johannes Brahms', 'Jascha Heifetz']",0.165,480000,0.199,0,4A6zvvCMgm6PZXDgP7WeRE,0.57,3,0.0907,-16.109,1,"Sonata No. 1 in G, Op. 78: Adagio",0,1948,0.0401,81.773,0.0396,1948
919,0.993,['Nat King Cole Trio'],0.735,167933,0.0737,0,4ARrfT2xr2MV0OuJA61UGF,0.015,5,0.087,-19.076,1,Medley: Nursery Rhymes: Mary Had A Little Lamb/London Bridge/Go In And Out The Window/Pop Goes The Weasel,2,1948,0.0593,86.581,0.434,1948
920,0.947,"['Igor Stravinsky', 'Robert Heinrich', 'Robert Nagel']",0.507,33467,0.284,0,4BOrq7Au76ohWeBxm7XF1F,0.893,0,0.576,-19.222,0,Fanfare for a New Theatre,0,1948,0.138,173.766,0.564,1948
921,0.957,['Shamshad Begum'],0.472,195200,0.167,0,4Bw4vd6GjDFMfVgXBWyHih,5.28E-05,11,0.193,-14.413,1,Taqdeer Bani Bankar Bigdi,0,1948-12-01,0.0401,113.628,0.248,1948
922,0.992,['G. I. Gurdjieff'],0.148,541333,0.111,0,4C8OrxNttOnuUm7a2XFifO,0.896,9,0.173,-19.669,0,"20a) No. 69, First Series",0,1948-04-15,0.0407,82.927,0.0399,1948
923,0.986,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.155,61267,0.00255,0,4Cd2jML99DDH81PUKVzDA1,0.0771,10,0.2,-37.604,1,L'Oiseau de feu: Brusque apparition d'Ivan Tsarévitch - 1910 version,0,1948,0.0475,134.769,0.401,1948
924,0.955,['Pannalal Bhattacharya'],0.402,199427,0.147,0,4DASrLGxOxEVogvvtkzC2Q,0.00113,1,0.205,-13.439,0,Tomar Mato Amio To,0,1948-12-01,0.0379,124.072,0.346,1948
925,0.908,['Amirbai Karnataki'],0.441,184613,0.367,0,4DI9iFVvp4It0VGLrYFvOH,0.000288,5,0.32,-11.656,0,Sapnu Sachhun,0,1948-08-09,0.301,165.311,0.714,1948
926,0.978,['Lucho Oliva'],0.719,144640,0.477,0,4DQ689WcX7kA9gln4j9e0I,0.00184,8,0.195,-10.555,1,La Casa Del Jabonero,0,1948-01-01,0.0665,82.929,0.92,1948
927,0.984,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.82,55760,0.452,0,4DQe7iBKwygUyXxCMMQQ9U,0.96,11,0.162,-15.365,1,Pulcinella Suite: V. Toccata. Allegro,0,1948,0.0405,114.561,0.76,1948
928,0.649,"['Igor Stravinsky', 'Pierre Monteux']",0.232,42507,0.835,0,4DebbiDIm5mqtZ8ic9HXxW,0.992,3,0.256,-5.232,1,The Rite of Spring: Part I: Procession of the Sage,0,1948,0.0475,148.552,0.0747,1948
929,0.994,['Parvez Kapadia'],0.501,189453,0.134,0,4DnCsnjcfp7iyWHM8sYOif,0.92,2,0.111,-15.538,1,Piya Chale Aaye,0,1948-12-31,0.0553,133.134,0.721,1948
930,0.977,"['Igor Stravinsky', 'Pierre Monteux']",0.167,174840,0.0846,0,4EJutd1Q4reUQc3mCLyHyq,0.18,6,0.522,-19.173,0,The Rite of Spring: Part II: Mystic Circles of the Young Girls,0,1948,0.0364,87.654,0.0505,1948
931,0.945,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.426,105693,0.131,0,4EfJirxaLBmMRPTSLBqMgl,0.893,0,0.107,-17.891,1,Pulcinella Suite: IIIa. Scherzino,0,1948,0.0391,110.275,0.453,1948
932,0.985,"['Giacomo Puccini', 'Kiri Te Kanawa', 'Sir John Pritchard', 'London Philharmonic Orchestra']",0.208,270267,0.0565,0,4EkQVcAicSjPsYFUzIARmK,5.41E-05,1,0.0774,-19.958,1,Madama Butterfly: Un bel dì,0,1948,0.0477,98.091,0.0597,1948
933,0.984,"['Igor Stravinsky', 'CBC Symphony Orchestra']",0.451,275667,0.17,0,4EwD7TBOPvC5KN7FLd2Tpg,0.869,7,0.133,-17.959,1,Symphony in C Major: III. Allegretto,0,1948,0.0444,125.48,0.28,1948
934,0.995,['Harish Bhardwaj'],0.788,186212,0.224,0,4F07kAonzvXZc0Al8G6hVz,0.00847,3,0.445,-9.576,1,Azad Nishani,0,1948-12-31,0.44,62.943,0.814,1948
935,0.996,['M. K. Thyagaraja Bhagavathar'],0.634,177133,0.281,0,4F6R3rQAS7fk5JxqrnM3wW,0.837,0,0.0973,-10.858,0,Manam Ninainthenginene,0,1948-12-31,0.054,79.835,0.932,1948
936,0.99,['Münir Nurettin Selçuk'],0.292,328640,0.326,0,4FsUr8E9VNE221A2RmMl9x,0.0389,2,0.125,-10.052,1,Bu Hülyalar Diyarında,8,1948-12-06,0.0642,90.818,0.276,1948
937,0.982,"['Edvard Grieg', 'Jascha Heifetz']",0.241,370493,0.208,0,4FzZfyN4Uwn5xKhnBRx2rI,0.416,4,0.138,-16.721,1,"Sonata No. 3 in C Minor, Op. 45: Allegretto espressivo alla Romanza; Allegro molto; Tempo I",0,1948,0.0464,76.743,0.0846,1948
938,0.982,['Mukesh'],0.528,221267,0.254,0,4GDLMG6HW5b8PJxwqlwt0C,1.00E-05,1,0.0961,-12.852,1,Bhoolne Wale Yaad Na Na,0,1948-01-01,0.0302,92.576,0.52,1948
939,0.932,"['Ernest Bloch', 'Jascha Heifetz']",0.234,273067,0.25,0,4GXvs41QH1Uxsym2Lmz8t7,0.00019,1,0.158,-12.928,1,"Sonata No. 2 ""Poème mystique"": Animato - Moderato - Allegro moderato - Tempo iniziale",0,1948,0.0529,177.617,0.0447,1948
940,0.953,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.287,35800,0.323,0,4GaJkTE30diyvMkRqbnccq,0.936,0,0.417,-22.693,1,L'Oiseau de feu: Apparition de l'Oiseau de feu - 1910 version,0,1948,0.0454,142.44,0.104,1948
941,0.98,"['Ernest Bloch', 'Jascha Heifetz']",0.12,59587,0.126,0,4GdR04TCP6SvAtRoAowoSp,0.88,9,0.112,-19.269,1,"Sonata No. 2 ""Poème mystique"": Moderato assai ""Credo in unum Deum!...""",0,1948,0.0474,177.822,0.116,1948
942,0.933,"['Wolfgang Amadeus Mozart', 'Budapest String Quartet', 'Walter Trampler']",0.499,308640,0.268,0,4HFCNcmyabyI14AwTJ5OLV,0.398,10,0.073,-13.772,1,"Quintet No. 1 in B-Flat Major for Strings, K. 174: IV. Allegro",0,1948,0.043,127.099,0.61,1948
943,0.986,['T. S. Bhagavathi'],0.534,165471,0.372,0,4HUeL8XyajWJQLrL8ACDdL,0.483,9,0.444,-8.673,1,Maganaga Sundhara Mana Moghanan,0,1948-08-11,0.0948,98.716,0.961,1948
944,0.94,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.182,25200,0.000884,0,4HYlFKmAWrhjC4PBXyJmHS,0.993,10,0.082,-48.278,1,"Le sacre du printemps: Part 1 ""Adoration of the Earth"", The Wise Elder",0,1948,0.0604,118.462,0,1948
945,0.961,"['Giacomo Puccini', 'Giuseppe Antonicelli', 'Metropolitan Opera Orchestra']",0.357,41760,0.53,0,4J7HeczOMetPbUGsL0IHL5,0.55,8,0.532,-10.582,1,La Bohème: Act IV - Quadriglia,0,1948,0.0496,78.121,0.712,1948
946,0.992,['Safiye Ayla'],0.325,188369,0.248,0,4JRrjikrmk29kGoW8CBg5x,0.801,0,0.217,-16.296,1,Ne Derin Kudreti Var,0,1948-04-30,0.08,73.233,0.507,1948
947,0.993,"['Leela Mehta', 'A. R. Ojha']",0.611,190921,0.223,0,4JUhe5SG5bKGINfLnooUvv,0.043,2,0.142,-9.68,1,Hotel Ka Kinara Ho,0,1948-12-31,0.198,67.572,0.751,1948
948,0.989,['Mohantara Talpade'],0.609,191169,0.142,0,4JlYwSNXTyCSIdFhw5LwVG,0.00504,6,0.105,-10.441,0,Ek Bhola Shikari Aaya,0,1948-12-31,0.478,174.63,0.733,1948
949,0.737,['Igor Stravinsky'],0.825,98760,0.237,0,4KEME1HJH6XY18zyluTFno,0.94,2,0.106,-16.93,1,The Soldier's Tale Suite: I. The Soldier's March,0,1948,0.0617,116.036,0.578,1948
950,0.961,"['Igor Stravinsky', 'Concertgebouworkest', 'Eduard van Beinum']",0.375,66480,0.796,0,4KIGFmuWCrbQPrRaVrF3wm,0.843,2,0.0704,-11.158,0,Le Sacre du Printemps / Part 1: L'Adoration de la Terre: 8. Danse de la terre,0,1948-01-01,0.0547,86.591,0.0375,1948
951,0.961,"['Giacomo Puccini', 'Giuseppe Antonicelli', 'Metropolitan Opera Orchestra']",0.578,183733,0.247,0,4KRpaZqmT3t4IfKtJvee6M,2.60E-06,0,0.102,-17.017,0,La Bohème: Act II - Oh! Essa! Musetta!,0,1948,0.525,62.64,0.564,1948
952,0.829,['Lucho Oliva'],0.635,176875,0.43,0,4LB8UN65DmHJsfgpIHR5o7,0.00636,3,0.152,-11.039,0,En Vano,3,1948-01-01,0.0401,159.09,0.948,1948
953,0.995,"['Suraiya', 'G. M. Durrani']",0.523,194188,0.103,0,4LbVfJ8NyKBEPJMpcHa26Y,3.81E-05,5,0.233,-10.456,1,Mere Ansuon Meri Hasrato,0,1948-01-01,0.114,131.198,0.611,1948
954,0.995,['Suraiya'],0.501,181840,0.344,0,4Lk5Z0jzCobR6IY9vFhfrq,0.912,7,0.178,-9.45,0,Din Pe Din Beet Jaye,0,1948-12-31,0.074,73.31,0.598,1948
955,0.864,"['Camille Saint-Saëns', 'Charles Münch', 'New York Philharmonic']",0.229,532947,0.208,0,1fqRUY7Eyj8ff0v7Ssklbw,0.849,8,0.102,-17.883,1,"Symphony No. 3 in C Minor, Op. 78 ""Organ"": I. Adagio - Allegro moderato",4,1949,0.0416,132.885,0.158,1949
956,0.985,"['Salvatore Cardillo', 'Mario Lanza', 'Constantine Callinicos']",0.179,155280,0.374,0,1ftOw055sL5qBIGp1ZuYln,0.000169,3,0.14,-8.546,1,Core 'ngrato,1,1949,0.033,76.223,0.275,1949
957,0.988,"['André Gide', 'Jean Amrouche']",0.594,724927,0.293,0,1gF2Bk44PqRYOyWP1eHxvx,0.00472,8,0.232,-20.61,1,"""Les Faux-monnayeurs"": Composition...",0,1949,0.875,72.326,0.626,1949
958,0.984,"['Pietro Mascagni', 'Richard Tucker']",0.18,211600,0.272,0,1ggMPSZkJ7o0riJMbFvXXr,0.00111,8,0.618,-12.752,0,"Cavalleria Rusticana: ""Mamma, mamma! Quel vino è generoso""",0,1949,0.0541,64.82,0.175,1949
959,0.891,"['Colette', 'André Parinaud', 'Robert Casadessus']",0.664,639960,0.184,0,1gojEzPzwDMhaLoxsOOPqv,0,7,0.285,-15.011,1,Dualité de Colette et Claudine,0,1949,0.953,85.639,0.463,1949
960,0.846,['Shamshad Begum'],0.564,211867,0.29,0,1gvON2x95M5nNuk9aSHcaF,5.37E-05,5,0.358,-10.134,1,Do Char Din Pyar Se,0,1949-12-31,0.47,85.546,0.569,1949
961,0.992,['Giacomo Rondinella'],0.261,167053,0.276,0,1hB2sfui5H9La7w98ZCxb8,0.00965,7,0.315,-16.571,1,Sulo,0,1949-01-01,0.0572,80.677,0.0909,1949
962,0.981,"['Irving Berlin', 'Johnny V. R. Thompson', 'Allyn McLerie', 'Miss Liberty Ensemble', 'Jay Blackton']",0.243,173093,0.175,0,1hf7hC5MYb86001qzR5rBJ,0.000128,0,0.14,-14.149,1,Miss Liberty: Paris Wakes Up and Smiles,0,1949,0.0409,80.666,0.226,1949
963,0.787,"['Giuseppe Verdi', 'Arturo Toscanini']",0.411,53013,0.408,0,1hrASLD1BLLXJkDGGgOtTA,0.469,2,0.3,-11.397,0,Aida: Traditor!,0,1949,0.0855,136.957,0.403,1949
964,0.827,['Shanta Kunwar'],0.528,212287,0.471,0,1hu5Dh8Ke8h7ZzCRcqWaFx,0.00355,9,0.391,-9.84,1,Armaan Loot Gaye Hae,0,1949-12-31,0.0424,131.875,0.71,1949
965,0.802,['Lead Belly'],0.409,193123,0.672,0,1i8C8u3CVtM4NmaPGNXBNk,0.494,9,0.313,-8.601,1,John Henry,0,1949,0.0409,145.218,0.731,1949
966,0.91,"['Jay Blackton', 'Laurence Guittard', 'Christine Andreas']",0.27,257107,0.16,0,1iYOEFvQbSmRrzIldiIWvP,0.000388,9,0.0963,-17.246,1,"People Will Say We're in Love (From ""Oklahoma!"")",1,1949,0.0342,78,0.203,1949
967,0.965,"['Fromental Halévy', 'Richard Tucker', 'Wilfrid Pelletier']",0.237,259867,0.18,0,1ivbgk5DS1fAppzMVqeVF1,5.10E-06,5,0.0963,-14.207,0,"La Juive: ""Rachel, quand du seigneur""",0,1949,0.0397,92.726,0.149,1949
968,0.995,['Robin Majumdar'],0.589,183347,0.185,0,1jF9tFdbK6wAxRN4NTYan2,0.93,11,0.106,-17.535,1,Moni Maniker Pasara,0,1949-12-31,0.0753,130.33,0.551,1949
969,0.993,['Dilip Dholakia'],0.459,194252,0.282,0,1jMQqsOw6QHC4Mq5WXVBSb,0.306,7,0.337,-8.994,1,Bhala Bhalae Bhool Kari,0,1949-03-02,0.148,64.849,0.417,1949
970,0.778,['Bourvil'],0.637,194533,0.345,0,1jjZsdtrgJDPEDIOfLJtyo,0,3,0.0793,-10.125,1,Ma place,1,1949,0.153,80.075,0.648,1949
971,0.995,['Sulochana Kadam'],0.754,173964,0.351,0,1jl449khYMkGlVb3RhPYi0,0.756,0,0.126,-9.378,0,Jahan Koi Na Ho Wahan Chalenge Ham,0,1949-12-31,0.111,148.899,0.96,1949
972,0.993,"['Wolfgang Amadeus Mozart', 'Bruno Walter', 'Columbia Symphony Orchestra']",0.502,147333,0.252,0,1jsOMnrDvxZDHZqvoIu5C9,0.0138,7,0.155,-12.196,1,"Die Entführung aus dem Serail, K. 384, Act II: ""Welche Wonne..""",0,1949,0.114,75.835,0.565,1949
973,0.858,['Lalita Dewoolkar'],0.513,241653,0.364,0,1juCEmPAkt2OiC8UqB7I0A,0.000199,9,0.155,-11.102,1,Dil Leke Bhaga,0,1949-12-31,0.0924,180.836,0.755,1949
974,0.974,"['Ernest Bloch', 'Isaac Stern', 'Alexander Zakin']",0.253,379267,0.206,0,1k80cWFHXq0lfIJg9Exj9y,0.729,7,0.159,-16.584,0,Baal Shem - Three PIctures of Chassidic Life: II. Nigun,0,1949,0.0421,104.804,0.0924,1949
975,0.959,['Mitch Miller & The Sing-Along Gang'],0.109,260867,0.273,0,1k8Z5FY3QFBJtm4a63aF5p,0.000466,10,0.124,-14.77,1,"Silent Night, Holy Night",1,1949,0.0356,71.313,0.103,1949
976,0.991,['Κούλα Νικολαϊδου'],0.41,95935,0.311,0,1kG5glfzBWVa0W3cL2sbGv,4.77E-05,10,0.216,-9.951,1,Απόψε πάλι,0,1949-01-01,0.0394,96.012,0.505,1949
977,0.966,"['Johannes Brahms', 'Wilhelm Furtwängler', 'Wiener Philharmoniker']",0.127,197813,0.218,0,1kqWugFghxSx3rjDtf2XQl,0.921,10,0.335,-15.989,1,"Brahms: Variations on a Theme by Haydn, Op. 56a ""St. Antoni Chorale"": Variation VII. Grazioso",0,1949,0.036,147.935,0.116,1949
978,0.946,"['Nikolai Rimsky-Korsakov', 'Mario Lanza', 'Constantine Callinicos']",0.238,239253,0.301,0,1ktOaQeEQRMv9B5XOoa88t,0.000918,1,0.109,-9.804,1,Sadko: Song of India,1,1949,0.0314,93.734,0.269,1949
979,0.959,"['Ralph Vaughan Williams', 'Leopold Stokowski', 'New York Philharmonic']",0.113,517733,0.0173,0,1kwpuqFRYEeM01Ccg5P9kb,0.888,0,0.116,-34.677,1,Symphony No. 6 in E Minor: IV. Epilogue,0,1949,0.0444,93.826,0.0346,1949
980,0.984,"['Aaron Copland', 'Martha Lipton']",0.372,136133,0.152,0,1lN3jH5YqsNzHDRqjqKlZD,0.000174,1,0.0982,-13.61,1,Twelve Poems of Emily Dickinson: IX. I felt a funeral in my brain,0,1949,0.063,173.447,0.051,1949
981,0.669,"['Anton Bruckner', 'Wiener Philharmoniker', 'Hans Knappertsbusch']",0.167,1220467,0.123,0,1lSlNDHyjHq67U92wbwczi,0.217,11,0.289,-20.217,1,"Symphony No. 7 in E Major, WAB 107 (Modified 1885 Version, Ed. A. Gutmann): I. Allegro moderato [Live]",0,1949-08-30,0.04,104.871,0.039,1949
982,0.876,"['George Gershwin', 'Mary Martin', 'Girl Crazy Ensemble (1952)', 'Lehman Engel']",0.426,173533,0.302,0,1lT06EeLeQEzOYD9X8tCby,0,7,0.522,-11.286,1,Girl Crazy: Boy! What Love Has Done to Me,1,1949,0.0437,85.654,0.408,1949
983,0.536,['Munawwar Sultana'],0.61,167027,0.455,0,1lTGhbAlGF8wvzUbWmutby,8.53E-05,5,0.419,-9.605,0,Dil ko rahat nahin qarar nahin,0,1949-01-01,0.0701,76.89,0.472,1949
